clock,pid,pname,event_name,pstate_prev,pstate_next,cpu
000000026ACCFD80,9,bufwrite,2,4,3,3
000000026ACD0FE0,7,bufwrite,2,4,3,7
000000026ACD2320,11,bufwrite,2,4,3,1
000000026ACD6100,6,bufwrite,4,3,4,4
000000026ACE96C0,5,bufwrite,4,3,4,2
000000026ACFA820,11,bufwrite,4,3,4,1
000000026ACFB100,8,bufwrite,4,3,4,6
000000026AD15680,6,bufwrite,2,4,3,4
000000026AD15BE0,13,bufwrite,4,3,4,3
000000026AD1A1C0,7,bufwrite,4,3,4,7
000000026AD1C1A0,5,bufwrite,2,4,3,2
000000026AD28980,12,bufwrite,2,4,3,5
000000026AD2C140,11,bufwrite,2,4,3,1
000000026AD327E0,8,bufwrite,2,4,3,6
000000026AD42060,6,bufwrite,4,3,4,4
000000026AD50A40,5,bufwrite,4,3,4,2
000000026AD53CE0,7,bufwrite,2,4,3,7
000000026AD5DE40,8,bufwrite,4,3,4,6
000000026AD61700,13,bufwrite,2,4,3,3
000000026AD66840,11,bufwrite,4,3,4,1
000000026AD70BC0,12,bufwrite,4,3,4,5
000000026AD88260,5,bufwrite,2,4,3,2
000000026AD8C600,7,bufwrite,4,3,4,7
000000026AD8F820,6,bufwrite,2,4,3,4
000000026AD95880,8,bufwrite,2,4,3,6
000000026ADAB6E0,9,bufwrite,4,3,4,3
000000026ADABA20,11,bufwrite,2,4,3,1
000000026ADAC080,12,bufwrite,2,4,3,5
000000026ADB2A60,7,bufwrite,2,4,3,7
000000026ADD0220,5,bufwrite,4,3,4,2
000000026ADD71C0,8,bufwrite,4,3,4,6
000000026ADD75A0,11,bufwrite,4,3,4,1
000000026ADE5F40,12,bufwrite,4,3,4,5
000000026ADE8EC0,7,bufwrite,4,3,4,7
000000026ADFE440,11,bufwrite,2,4,3,1
000000026AE08CA0,6,bufwrite,4,3,4,4
000000026AE09CA0,9,bufwrite,2,4,3,3
000000026AE17C40,5,bufwrite,2,4,3,2
000000026AE22360,7,bufwrite,2,4,3,7
000000026AE23380,8,bufwrite,2,4,3,6
000000026AE29A20,12,bufwrite,2,4,3,5
000000026AE36800,11,bufwrite,4,3,4,1
000000026AE44120,6,bufwrite,2,4,3,4
000000026AE52BA0,13,bufwrite,4,3,4,3
000000026AE64700,11,bufwrite,2,4,3,1
000000026AE71E60,12,bufwrite,4,3,4,5
000000026AE73340,5,bufwrite,4,3,4,2
000000026AE7CEE0,13,bufwrite,2,4,3,3
000000026AE87FE0,8,bufwrite,4,3,4,6
000000026AEA2640,6,bufwrite,4,3,4,4
000000026AEA5A60,11,bufwrite,4,3,4,1
000000026AEAFF80,5,bufwrite,2,4,3,2
000000026AEB1EE0,14,bufwrite,3,1,3,0
000000026AEB2AA0,12,bufwrite,2,4,3,5
000000026AEBD200,9,bufwrite,4,3,4,3
000000026AECBA00,8,bufwrite,2,4,3,6
000000026AECD920,7,bufwrite,4,3,4,7
000000026AEE4720,6,bufwrite,2,4,3,4
000000026AEED760,5,bufwrite,4,3,4,2
000000026AEF1020,9,bufwrite,2,4,3,3
000000026AEF35A0,11,bufwrite,2,4,3,1
000000026AF08900,8,bufwrite,4,3,4,6
000000026AF0BD80,7,bufwrite,2,4,3,7
000000026AF15B40,12,bufwrite,4,3,4,5
000000026AF33900,7,bufwrite,4,3,4,7
000000026AF36DE0,5,bufwrite,2,4,3,2
000000026AF3B9A0,8,bufwrite,2,4,3,6
000000026AF4CDE0,14,bufwrite,4,3,4,4
000000026AF4E6C0,11,bufwrite,4,3,4,1
